pair,distance,normalization_ratio,alignment_points
value_CTSH vs value_VRSK,86.0183185555499,0.034188520888533344,2250
value_CTSH vs value_VRTX,99.82842097565158,0.03967743282021128,2269
value_CTSH vs value_WBD,508.7179785078616,0.20219315520980188,1848
value_CTSH vs value_WDAY,44.32546911370463,0.01761743605473157,1998
value_CTSH vs value_XEL,48.64441940957231,0.01933402997200807,2194
value_CTSH vs value_ZS,244.07691010943626,0.09700990067942618,1918
value_DDOG vs value_DLTR,120.46363066590993,0.04787902649678455,2154
value_DDOG vs value_DXCM,89.15905142598491,0.035436824891090984,2106
value_DDOG vs value_EA,188.2625528741283,0.07482613389273779,2099
value_DDOG vs value_EBAY,66.82167792986749,0.026558695520615058,2093
value_DDOG vs value_EXC,155.74407571823997,0.06190146093729729,2139
value_DDOG vs value_FANG,115.71260277145049,0.04599070062458287,2163
value_DDOG vs value_FAST,101.87275034159514,0.04048996436470395,2121
value_DDOG vs value_FTNT,68.26674984453412,0.027133048427875246,2141
value_DDOG vs value_GILD,213.54042001472976,0.084872980927953,2086
value_DDOG vs value_GOOGL,61.304787414203524,0.024365972740144484,2085
value_DDOG vs value_GOOG,61.77157881493422,0.024551501913725845,2094
value_DDOG vs value_HON,243.94975630882146,0.09695936260287022,1883
value_DDOG vs value_IDXX,66.644113304638,0.026488121345245627,2106
value_DDOG vs value_ILMN,191.13981894418177,0.07596972136096254,1856
value_DDOG vs value_INTC,196.69039209334812,0.07817583151563916,1853
value_DDOG vs value_INTU,95.0366877085309,0.037772928342023414,2041
value_DDOG vs value_ISRG,64.15112077108326,0.025497265807266797,2102
value_DDOG vs value_KDP,198.8244836994708,0.07902403962618076,2230
value_DDOG vs value_KHC,200.33544347391427,0.07962458007707245,1998
value_DDOG vs value_KLAC,96.82633000772009,0.03848423291244837,2274
value_DDOG vs value_LRCX,62.454600199226824,0.024822973052156926,2059
value_DDOG vs value_MAR,83.85197978998565,0.03332749594196568,2162
value_DDOG vs value_MCHP,143.52601626155902,0.057045316479157004,1910
value_DDOG vs value_MDLZ,279.8956738459493,0.11124629326150609,1907
value_DDOG vs value_MELI,45.85851581603401,0.018226755093813198,2049
value_DDOG vs value_META,90.12149666085729,0.03581935479366347,2154
value_DDOG vs value_MNST,203.57472997210064,0.08091205483787783,1913
value_DDOG vs value_MRNA,204.22321195596638,0.08116979807470842,1853
value_DDOG vs value_MSFT,81.82689345882855,0.03252261266249148,2039
value_DDOG vs value_NFLX,73.17800502632106,0.02908505764162204,2115
value_DDOG vs value_NVDA,132.47321403200976,0.05265231082353329,2344
value_DDOG vs value_NXPI,70.54116143632024,0.028037027597901526,2173
value_DDOG vs value_ODFL,102.39652987518824,0.040698143829566075,2101
value_DDOG vs value_ON,89.19254438811446,0.03545013687921878,2045
value_DDOG vs value_ORLY,102.87167220360541,0.04088699213179865,2086
value_DDOG vs value_PANW,89.93415790992312,0.035744895830653066,2205
value_DDOG vs value_PAYX,188.66390338911336,0.07498565317532327,2087
value_DDOG vs value_PCAR,103.30694244245574,0.04105999302164377,2048
value_DDOG vs value_PEP,279.72991820479047,0.11118041264101369,2015
value_DDOG vs value_PYPL,210.45925079708573,0.08364835087324551,1837
value_DDOG vs value_QCOM,62.448011190888494,0.02482035420941514,2154
value_DDOG vs value_QQQ,79.77779177563289,0.031708184330537716,2091
value_DDOG vs value_REGN,87.74303296706107,0.034874019462265926,2156
value_DDOG vs value_ROST,103.51389546975805,0.04114224780197061,2072
value_DDOG vs value_SBUX,115.6418081718708,0.04596256286640334,2214
value_DDOG vs value_SGEN,143.4757017373967,0.07159466154560713,1679
value_DDOG vs value_SIRI,173.82606399929938,0.06908826073104109,2124
value_DDOG vs value_SNPS,83.4038032432358,0.03314936535899674,2055
value_DDOG vs value_SWKS,79.19885393141077,0.03147808184873242,2062
value_DDOG vs value_TEAM,49.155729283378605,0.019537253292280846,2082
value_DDOG vs value_TMUS,77.55588477021637,0.030825073438082818,2095
value_DDOG vs value_TSLA,50.0161020354705,0.01987921384557651,2047
value_DDOG vs value_TXN,147.9512462651939,0.05880415193370187,2254
value_DDOG vs value_VRSK,135.30922989355383,0.05377950313734254,2048
value_DDOG vs value_VRTX,97.5446503633603,0.038769733848712365,2090
value_DDOG vs value_WBD,265.7714059079854,0.1056325142718543,1846
value_DDOG vs value_WDAY,89.33194528983837,0.03550554264302002,2099
value_DDOG vs value_XEL,207.16806295708736,0.08234024759820642,2291
value_DDOG vs value_ZS,55.84058824622879,0.022194192466704607,2079
value_DLTR vs value_DXCM,64.80771583057673,0.025758233636954182,2071
value_DLTR vs value_EA,111.1760423779922,0.04418761620746908,2008
value_DLTR vs value_EBAY,81.85256039825386,0.03253281414874955,2126
value_DLTR vs value_EXC,71.80087309716744,0.028537707908254148,1980
value_DLTR vs value_FANG,164.47365977912565,0.06537108894241878,2128
value_DLTR vs value_FAST,98.50763189776352,0.03915247690690124,2048
value_DLTR vs value_FTNT,148.31515548660556,0.058948789939032416,2119
value_DLTR vs value_GILD,142.2928452384501,0.0565551849119436,1906
value_DLTR vs value_GOOGL,106.52086751361257,0.042337387724011355,2105
value_DLTR vs value_GOOG,106.77030462154853,0.042436528068977956,2102
value_DLTR vs value_HON,113.73814597104911,0.045205940370051316,1944
value_DLTR vs value_IDXX,71.075591469542,0.028249440170724168,2116
value_DLTR vs value_ILMN,73.32352421577201,0.029142895157302073,2178
value_DLTR vs value_INTC,145.45918855029336,0.057813667945267634,1991
value_DLTR vs value_INTU,142.80690687756382,0.05675950193861837,2004
value_DLTR vs value_ISRG,140.82858699732805,0.05597320627874724,2140
value_DLTR vs value_KDP,98.46193927159133,0.03913431608568813,2147
value_DLTR vs value_KHC,72.35214668044401,0.028756815055820353,2176
value_DLTR vs value_KLAC,123.56845367988086,0.04911305790138349,2174
value_DLTR vs value_LRCX,112.54218932722141,0.044730599891582436,2176
value_DLTR vs value_MAR,107.43560768873087,0.04270095695100591,2146
value_DLTR vs value_MCHP,69.4648541290987,0.02760924249964177,2183
value_DLTR vs value_MDLZ,118.85879718636951,0.04724117535229313,2161
value_DLTR vs value_MELI,147.50777545507398,0.058627891675307624,2095
value_DLTR vs value_META,163.62289511441776,0.06503294718379084,2225
value_DLTR vs value_MNST,97.22329944903353,0.038642010909790754,2182
value_DLTR vs value_MRNA,243.13253996560013,0.09663455483529416,2062
value_DLTR vs value_MSFT,131.46188950667317,0.052250353540013186,2012
value_DLTR vs value_NFLX,171.77446431834082,0.06827283955418952,2263
value_DLTR vs value_NVDA,329.7073182767173,0.1310442441481388,2266
value_DLTR vs value_NXPI,88.60713969439696,0.035217464107470974,2176
value_DLTR vs value_ODFL,108.64397706290323,0.04318123094709985,1999
value_DLTR vs value_ON,104.90261556995718,0.04169420332669204,2103
value_DLTR vs value_ORLY,126.57421287872877,0.050307715770559924,2075
value_DLTR vs value_PANW,172.5684140208268,0.06858839984929523,2224
value_DLTR vs value_PAYX,93.48735973022373,0.0371571382075611,1969
value_DLTR vs value_PCAR,96.77735310278902,0.03846476673401789,2155
value_DLTR vs value_PEP,114.90666567617431,0.045670375864934144,2111
value_DLTR vs value_PYPL,122.63293394153096,0.04874122970649084,2199
value_DLTR vs value_QCOM,79.16017513852981,0.03146270871960644,2173
value_DLTR vs value_QQQ,120.76848657011895,0.04800019339034935,1998
value_DLTR vs value_REGN,63.79187252883481,0.025354480337374724,2135
value_DLTR vs value_ROST,143.35389022862546,0.05697690390644891,2050
value_DLTR vs value_SBUX,73.51700865595632,0.029219796763098695,2027
value_DLTR vs value_SGEN,78.43911157234088,0.039141273239691056,1680
value_DLTR vs value_SIRI,82.26416699773975,0.03269640977652613,2066
value_DLTR vs value_SNPS,118.03447948573641,0.046913545105618605,2120
value_DLTR vs value_SWKS,59.12641811768759,0.023500166183500634,2200
value_DLTR vs value_TEAM,68.94391831820637,0.02740219329022511,2184
value_DLTR vs value_TMUS,116.32776470136264,0.046235200596726006,2132
value_DLTR vs value_TSLA,136.0383777066157,0.05406930751455314,2227
value_DLTR vs value_TXN,106.07817493790414,0.04216143677977112,2002
value_DLTR vs value_VRSK,118.1297112215153,0.04695139555704105,2048
value_DLTR vs value_VRTX,119.21349855338107,0.04738215363806879,2050
value_DLTR vs value_WBD,320.2158849031863,0.1272718143494381,2014
value_DLTR vs value_WDAY,98.12421993326268,0.03900008741385639,2079
value_DLTR vs value_XEL,133.385738247698,0.05301499930353656,2082
value_DLTR vs value_ZS,97.27920557598299,0.03866423115102662,2185
value_DXCM vs value_EA,125.48708443309256,0.04987562974288258,2001
value_DXCM vs value_EBAY,78.25490725193956,0.031102904313171524,2079
value_DXCM vs value_EXC,129.6851007166418,0.051544157677520595,2046
value_DXCM vs value_FANG,123.28331780806971,0.04899972885853327,2141
value_DXCM vs value_FAST,97.49799791249296,0.03875119153914665,1972
value_DXCM vs value_FTNT,102.65481694658946,0.040800801648088025,2093
value_DXCM vs value_GILD,135.6009849632502,0.053895463021959536,2138
value_DXCM vs value_GOOGL,93.77802452074653,0.03727266475387382,2053
value_DXCM vs value_GOOG,94.03520910113492,0.03737488438041928,2057
value_DXCM vs value_HON,150.04384162265814,0.05963586709962565,2010
value_DXCM vs value_IDXX,47.37477571722974,0.01882940211336635,2036
value_DXCM vs value_ILMN,134.86396762598613,0.05360253085293567,2112
value_DXCM vs value_INTC,126.98730735688686,0.05047190276505837,2041
value_DXCM vs value_INTU,99.81018082937209,0.039670183159527854,2036
value_DXCM vs value_ISRG,117.47594040022604,0.046691550238563605,2086
value_DXCM vs value_KDP,130.66336803518652,0.051932976166608316,2237
value_DXCM vs value_KHC,113.75699683710809,0.0452134327651463,2237
value_DXCM vs value_KLAC,131.66463733866547,0.05233093693905623,2277
value_DXCM vs value_LRCX,113.66807271764189,0.04517808931543795,2218
value_DXCM vs value_MAR,112.44781549034822,0.044693090417467496,2096
value_DXCM vs value_MCHP,68.92969411527744,0.027396539791445726,2130
value_DXCM vs value_MDLZ,148.53716716797996,0.05903702987598568,2205
value_DXCM vs value_MELI,108.08987401202215,0.04296099920986572,2109
value_DXCM vs value_META,166.6984721232192,0.06625535457997583,2165
value_DXCM vs value_MNST,128.12786115559118,0.050925223034813664,2097
value_DXCM vs value_MRNA,271.6338381075148,0.10796257476451304,2122
value_DXCM vs value_MSFT,115.58288707308796,0.04593914430567884,2027
value_DXCM vs value_NFLX,124.44270629135863,0.049460535091954944,2069
value_DXCM vs value_NVDA,300.1567802165523,0.11929919722438485,2311
value_DXCM vs value_NXPI,77.80006062183622,0.030922122663686893,2162
value_DXCM vs value_ODFL,99.70394796753537,0.03962796024146875,2059
value_DXCM vs value_ON,96.93104976574911,0.0385258544378971,2148
value_DXCM vs value_ORLY,124.52008005131592,0.04949128777874241,1994
value_DXCM vs value_PANW,141.8803801984807,0.056391248091606005,2158
value_DXCM vs value_PAYX,130.84757838574342,0.05200619172724301,2068
value_DXCM vs value_PCAR,126.52158372457755,0.05028679798274147,2074
value_DXCM vs value_PEP,154.10399756034508,0.06124960157406402,2187
value_DXCM vs value_PYPL,216.8348135259729,0.08618235831715934,2064
value_DXCM vs value_QCOM,70.65014777408591,0.0280803449022599,2130
value_DXCM vs value_QQQ,102.247450752939,0.04063889139623967,1958
value_DXCM vs value_REGN,84.0049435185973,0.033388292336485416,2152
value_DXCM vs value_ROST,110.56903819075222,0.04394635858138006,1940
value_DXCM vs value_SBUX,81.96775094607376,0.03257859735535523,2063
value_DXCM vs value_SGEN,75.53916456999977,0.03769419389720547,1645
value_DXCM vs value_SIRI,95.52694067736286,0.037967782463180784,2133
value_DXCM vs value_SNPS,128.53421677124464,0.05108673162609088,2187
value_DXCM vs value_SWKS,96.29129552386729,0.038271580096926584,2157
value_DXCM vs value_TEAM,91.16764705665976,0.03623515383810006,2243
value_DXCM vs value_TMUS,122.12867711529131,0.04854080966426522,2113
value_DXCM vs value_TSLA,132.23469520853934,0.052557510019292264,2171
value_DXCM vs value_TXN,125.70710103617964,0.04996307672344183,2019
value_DXCM vs value_VRSK,108.27303787772918,0.04303379883852511,1957
value_DXCM vs value_VRTX,135.38724679690804,0.05381051144551194,2085
value_DXCM vs value_WBD,331.1936225895115,0.13163498513096641,1988
value_DXCM vs value_WDAY,89.1277531282214,0.035424385186097536,1994
value_DXCM vs value_XEL,149.35534475680782,0.05936221969666448,2194
value_DXCM vs value_ZS,88.22310899717796,0.03506482869522176,2206
value_EA vs value_EBAY,103.67181270499209,0.04120501299880449,2219
value_EA vs value_EXC,38.717949713666655,0.015388692255034442,2094
value_EA vs value_FANG,171.71225108581606,0.06824811251423532,2282
value_EA vs value_FAST,61.46491623423971,0.024429616945246306,2238
value_EA vs value_FTNT,198.92740357066182,0.07906494577530279,2038
value_EA vs value_GILD,47.86380590880911,0.01902377023402588,2227
value_EA vs value_GOOGL,125.76303213936879,0.04998530689164101,2228
value_EA vs value_GOOG,127.77209484095194,0.05078382147891571,2238
value_EA vs value_HON,50.90192128886962,0.020231288270615908,2210
value_EA vs value_IDXX,108.72450524082402,0.04321323737711606,2071
value_EA vs value_ILMN,315.88915060879447,0.12555212663306617,1836
value_EA vs value_INTC,201.50663790570997,0.08009007865886723,1967
value_EA vs value_INTU,83.91729824769688,0.03335345717317046,2223
value_EA vs value_ISRG,132.88911440188568,0.052817613037315456,2333
value_EA vs value_KDP,45.60143225104973,0.018124575616474455,2110
value_EA vs value_KHC,48.37552018448179,0.019227154286360012,2037
value_EA vs value_KLAC,210.74048867339692,0.08376013063330562,2306
value_EA vs value_LRCX,225.94795028304213,0.08980443175001675,1969
value_EA vs value_MAR,96.93176447954363,0.038526138505383,2275
value_EA vs value_MCHP,57.870902551813785,0.02300115363744586,2034
value_EA vs value_MDLZ,44.29686959319657,0.017606068995706107,2197
value_EA vs value_MELI,130.30244282354275,0.05178952417469902,2158
value_EA vs value_META,175.8258114551494,0.06988307291540119,2309
value_EA vs value_MNST,44.391017340490585,0.017643488609098007,2150
value_EA vs value_MRNA,519.3700438122372,0.20642688545796392,1931
value_EA vs value_MSFT,107.1019949593986,0.042568360476708506,2333
value_EA vs value_NFLX,243.51624309609355,0.09678706005409124,2013
value_EA vs value_NVDA,552.9220964899175,0.21976235949519773,1829
value_EA vs value_NXPI,91.7681003738,0.03647380777972973,2217
value_EA vs value_ODFL,124.02807618717297,0.0492957377532484,2310
value_EA vs value_ON,206.4682029103327,0.08206208382763622,2133
value_EA vs value_ORLY,120.22979260141321,0.047786086089591895,2245
value_EA vs value_PANW,205.18570074428564,0.08155234528787188,2282
value_EA vs value_PAYX,34.28962030096875,0.01362862492089378,2046
value_EA vs value_PCAR,102.73491018152039,0.04083263520728155,2303
value_EA vs value_PEP,54.88020385228332,0.021812481658300208,2242
value_EA vs value_PYPL,413.1164199292429,0.1641957153931808,1859
value_EA vs value_QCOM,116.39077942487505,0.04626024619430646,2306
value_EA vs value_QQQ,95.79243738628345,0.03807330579740996,2289
value_EA vs value_REGN,97.2860870639291,0.03866696624162524,2261
value_EA vs value_ROST,56.05463826281081,0.0222792679899884,2199
value_EA vs value_SBUX,59.409934216735124,0.023612851437494087,2174
value_EA vs value_SGEN,81.81400979339034,0.040825354188318536,1837
value_EA vs value_SIRI,153.7921778203068,0.06112566686021732,1988
value_EA vs value_SNPS,134.9843659927632,0.05365038393988999,2313
value_EA vs value_SWKS,193.1712561682618,0.07677712884271137,1824
value_EA vs value_TEAM,303.43736192637346,0.12060308502638055,1879
value_EA vs value_TMUS,91.20688943936399,0.036250750969540536,2328
value_EA vs value_TSLA,264.1042487366337,0.10496989218467158,2182
value_EA vs value_TXN,24.687863544583912,0.00981234640086801,2074
value_EA vs value_VRSK,58.922889071634366,0.023419272286023196,2264
value_EA vs value_VRTX,93.67675082656223,0.03723241288814079,2301
value_EA vs value_WBD,587.2042428089679,0.2333880138350429,1725
value_EA vs value_WDAY,66.24967054794548,0.026331347594572927,2070
value_EA vs value_XEL,51.47860742254464,0.020460495795923943,2132
value_EA vs value_ZS,306.8457244538922,0.12195776011680931,1877
value_EBAY vs value_EXC,92.1993086675841,0.03664519422400004,2176
value_EBAY vs value_FANG,101.889962844206,0.04049680558195787,2243
value_EBAY vs value_FAST,51.93258491476363,0.02064093200109842,2142
value_EBAY vs value_FTNT,85.51767562531863,0.03398953721197084,2109
value_EBAY vs value_GILD,106.32233255703153,0.04225847875875657,2238
value_EBAY vs value_GOOGL,54.913566337922504,0.021825741787727546,2069
value_EBAY vs value_GOOG,55.63873977123203,0.02211396652274723,2084
value_EBAY vs value_HON,162.05578729828002,0.06441009034112878,1991
value_EBAY vs value_IDXX,44.513808951504934,0.017692292906003552,2111
value_EBAY vs value_ILMN,193.25796215034015,0.07681159067978544,1665
value_EBAY vs value_INTC,136.00118647722098,0.05405452562687638,1970
value_EBAY vs value_INTU,47.45097848139331,0.01885968938052198,2092
value_EBAY vs value_ISRG,87.17574844532665,0.03464854866666401,2178
value_EBAY vs value_KDP,124.46377127690413,0.04946890750274409,2197
value_EBAY vs value_KHC,122.3981113901375,0.048647898008798686,2192
value_EBAY vs value_KLAC,149.24710145088076,0.05931919771497646,2309
value_EBAY vs value_LRCX,119.59979140457486,0.047535688157621166,2264
value_EBAY vs value_MAR,83.63081358237119,0.03323959204386772,2206
value_EBAY vs value_MCHP,60.350584716488456,0.023986718885726732,2174
value_EBAY vs value_MDLZ,178.35939758550612,0.07089006263334902,2009
value_EBAY vs value_MELI,63.34062619328356,0.025175129647568982,2059
value_EBAY vs value_META,169.80540677854168,0.06749022526969065,2256
value_EBAY vs value_MNST,94.24916157328597,0.037459921134056426,2083
value_EBAY vs value_MRNA,303.3083687428542,0.12055181587553825,1768
value_EBAY vs value_MSFT,65.15987865063106,0.0258982029613001,2112
value_EBAY vs value_NFLX,112.98744964869391,0.04490757140250155,2127
value_EBAY vs value_NVDA,416.3791829905877,0.16549252106144186,1911
value_EBAY vs value_NXPI,45.66126645690777,0.01814835709734013,2140
value_EBAY vs value_ODFL,67.05216525621604,0.02665030415588873,2154
value_EBAY vs value_ON,103.28953282879083,0.0410530734613636,2110
value_EBAY vs value_ORLY,111.15890254199176,0.044180803872015804,2265
value_EBAY vs value_PANW,143.36566067397928,0.05698158214387094,2276
value_EBAY vs value_PAYX,124.35326889426536,0.049424987636830425,2161
value_EBAY vs value_PCAR,106.27636385065543,0.04224020820773268,2300
value_EBAY vs value_PEP,192.1124745655087,0.07635630944575068,1925
value_EBAY vs value_PYPL,255.63973695187119,0.10160561882029856,1695
value_EBAY vs value_QCOM,35.61337808199323,0.01415476076390828,2030
value_EBAY vs value_QQQ,52.10246739181506,0.02070845285843206,2049
value_EBAY vs value_REGN,92.87419896445732,0.03691343361067461,2253
value_EBAY vs value_ROST,67.02824363395102,0.02664079635689627,2062
value_EBAY vs value_SBUX,55.07392476254137,0.021889477250612625,2141
value_EBAY vs value_SGEN,103.40469226882088,0.05159914783873298,1561
value_EBAY vs value_SIRI,128.0460214637135,0.05089269533533922,2067
value_EBAY vs value_SNPS,136.08568387560783,0.054088109648492776,2328
value_EBAY vs value_SWKS,62.79153853331981,0.024956891308950638,1963
value_EBAY vs value_TEAM,102.00032969691952,0.04054067158065164,2217
value_EBAY vs value_TMUS,101.77645874966213,0.040451692666797344,2175
value_EBAY vs value_TSLA,113.56159833844143,0.04513577040478594,2227
value_EBAY vs value_TXN,102.48378319425616,0.04073282320916382,2074
value_EBAY vs value_VRSK,62.54148204319646,0.02485750478664406,2107
value_EBAY vs value_VRTX,105.75338278320022,0.04203234609825128,2248
value_EBAY vs value_WBD,340.98342462489416,0.13552600342801835,1851
value_EBAY vs value_WDAY,43.171401649657625,0.017158744693822586,2049
value_EBAY vs value_XEL,107.47457867373468,0.04271644621372603,2233
value_EBAY vs value_ZS,114.81554502118622,0.0456341593883888,2071
value_EXC vs value_FANG,129.97963483460995,0.0516612221123251,2095
value_EXC vs value_FAST,55.107078097292636,0.021902654251706136,2130
value_EXC vs value_FTNT,155.2764110327492,0.06171558467120397,2001
value_EXC vs value_GILD,54.5768675962009,0.02169191875842643,2152
value_EXC vs value_GOOGL,88.71928043711237,0.035262035149885684,2104
value_EXC vs value_GOOG,89.15002201189857,0.03543323609375937,2093
value_EXC vs value_HON,46.17948038820124,0.018354324478617345,2087
value_EXC vs value_IDXX,78.37791848899303,0.03115179590182553,2113
value_EXC vs value_ILMN,275.8526385057155,0.10963936347603954,2063
value_EXC vs value_INTC,207.37788994175284,0.08242364465093516,2093
value_EXC vs value_INTU,122.20177340072887,0.04856986224194311,2062
value_EXC vs value_ISRG,99.50437633950696,0.039548639244637106,2189
value_EXC vs value_KDP,32.3532722973282,0.012859011246950797,2143
value_EXC vs value_KHC,32.349503514252596,0.012857513320450157,2100
value_EXC vs value_KLAC,151.28731518663923,0.06013009347640669,2146
value_EXC vs value_LRCX,97.71212175119358,0.03883629640349506,2144
value_EXC vs value_MAR,63.822509776265356,0.025366657303762065,2148
value_EXC vs value_MCHP,68.39157076055366,0.027182659284798752,2206
value_EXC vs value_MDLZ,58.86529480893801,0.02339638108463355,2172
value_EXC vs value_MELI,127.55744409021565,0.05069850719006982,2221
value_EXC vs value_META,140.69367293690004,0.05591958383819556,2219
value_EXC vs value_MNST,47.00384288628206,0.018681972530318783,2134
value_EXC vs value_MRNA,461.64768928267824,0.18348477316481648,1986
value_EXC vs value_MSFT,105.95606326256924,0.04211290272757124,1972
value_EXC vs value_NFLX,142.34059747268208,0.05657416433731402,2226
value_EXC vs value_NVDA,386.0948084911968,0.15345580623656468,2157
value_EXC vs value_NXPI,64.13389724734597,0.025490420209596968,2160
value_EXC vs value_ODFL,82.2435137963845,0.032688201031949325,2070
value_EXC vs value_ON,121.71847206436672,0.04837777109076579,2052
value_EXC vs value_ORLY,98.66898495290437,0.03921660769193337,2092
value_EXC vs value_PANW,176.16764212218843,0.07001893566064722,2093
value_EXC vs value_PAYX,37.81520757826664,0.015029891724271318,2026
value_EXC vs value_PCAR,57.55616452061807,0.022876059030452332,2107
value_EXC vs value_PEP,44.97418515082904,0.017875272317499618,2101
value_EXC vs value_PYPL,367.90329899137106,0.14622547654664986,2004
value_EXC vs value_QCOM,71.62743062835109,0.028468772109837476,2199
value_EXC vs value_QQQ,85.61422032702156,0.03402790950994498,2130
value_EXC vs value_REGN,69.03257460463054,0.02743743028800896,2178
value_EXC vs value_ROST,98.1731576300221,0.039019538008752824,2146
value_EXC vs value_SBUX,31.721809181378866,0.012608032266048834,1999
value_EXC vs value_SGEN,83.34485743336273,0.04158925021624887,1727
value_EXC vs value_SIRI,134.25129991851432,0.05335902222516468,2100
value_EXC vs value_SNPS,78.4075287003967,0.031163564666294396,2153
value_EXC vs value_SWKS,147.26158555025236,0.058530041951610635,2013
value_EXC vs value_TEAM,243.71521637417194,0.09686614323297772,2017
value_EXC vs value_TMUS,72.06252178315115,0.02864170182160221,2150
value_EXC vs value_TSLA,237.69793254735495,0.09447453598861484,2272
value_EXC vs value_TXN,43.565474161140486,0.017315371288211638,2059
value_EXC vs value_VRSK,67.68950901246625,0.02690362043420757,2157
value_EXC vs value_VRTX,83.09386035890422,0.03302617661323697,2173
value_EXC vs value_WBD,591.9114700489613,0.23525893086206728,1426
value_EXC vs value_WDAY,76.69071089960015,0.03048120465007955,2099
value_EXC vs value_XEL,63.2569890432044,0.025141887537044674,2173
value_EXC vs value_ZS,237.19553168542225,0.09427485361105813,2059
value_FANG vs value_FAST,70.23238329789596,0.027914301787717,2175
value_FANG vs value_FTNT,44.598142739778304,0.0177258118997529,2100
value_FANG vs value_GILD,214.721377473309,0.08534235988605286,2019
value_FANG vs value_GOOGL,60.231223848392574,0.023939278159138544,2107
value_FANG vs value_GOOG,60.56440403572642,0.024071702716902392,2110
value_FANG vs value_HON,135.50738755969167,0.05385826214614136,2203
value_FANG vs value_IDXX,109.94623513860235,0.04369882159721874,2074
value_FANG vs value_ILMN,351.4831268551902,0.1396991760155764,1966
value_FANG vs value_INTC,401.49174069632596,0.15957541363129013,1755
value_FANG vs value_INTU,59.108787796133385,0.023493158901483856,2078
value_FANG vs value_ISRG,68.1426470384741,0.027083722988264745,2221
value_FANG vs value_KDP,140.05081798942047,0.05566407710231338,2206
value_FANG vs value_KHC,131.89994524681333,0.05242446154483837,2247
value_FANG vs value_KLAC,36.17788820032807,0.014379128855456308,2122
value_FANG vs value_LRCX,58.25743722500215,0.023154784270668582,2212
value_FANG vs value_MAR,54.09776518580167,0.02150149649674152,2168
value_FANG vs value_MCHP,77.46875529534022,0.030790443281136812,2212
value_FANG vs value_MDLZ,159.0943144220025,0.06323303434896761,2180
value_FANG vs value_MELI,67.8304750073392,0.026959648254109382,2131
value_FANG vs value_META,74.60698780805973,0.029653015821963325,2212
value_FANG vs value_MNST,100.97074449902232,0.04013145647814877,2154
value_FANG vs value_MRNA,369.14643528641903,0.14671956887377546,1688
value_FANG vs value_MSFT,57.26027563098586,0.022758456133142233,2082
value_FANG vs value_NFLX,128.06891534054753,0.05090179465045609,2263
value_FANG vs value_NVDA,66.14802991105977,0.026290949885158888,2105
value_FANG vs value_NXPI,42.34687259428311,0.01683103044287882,2140
value_FANG vs value_ODFL,44.0134309488428,0.01749341452656709,2077
value_FANG vs value_ON,55.761977454005034,0.0221629481136745,2082
value_FANG vs value_ORLY,42.08979940471586,0.01672885508931473,2119
value_FANG vs value_PANW,46.98490977635731,0.018674447446882875,2139
value_FANG vs value_PAYX,92.75280936882768,0.03686518655358811,2248
value_FANG vs value_PCAR,56.004508304153916,0.02225934352311364,2190
value_FANG vs value_PEP,152.90396493218822,0.06077264107002711,2182
value_FANG vs value_PYPL,392.152827788638,0.15586360404953814,1939
value_FANG vs value_QCOM,60.95311770898492,0.024226199407386694,2147
value_FANG vs value_QQQ,68.06416542108138,0.027052529976582425,2132
value_FANG vs value_REGN,53.139891059310315,0.02112078340990076,2121
value_FANG vs value_ROST,103.61444605813378,0.04118221226475905,2167
value_FANG vs value_SBUX,195.74423243370543,0.07779977441721202,2248
value_FANG vs value_SGEN,96.72349392004848,0.0482652165269703,1753
value_FANG vs value_SIRI,412.0048708526481,0.16375392323237206,1589
value_FANG vs value_SNPS,40.2309818211774,0.015990056367717567,2085
value_FANG vs value_SWKS,226.66231444405977,0.09008836027188385,2004
value_FANG vs value_TEAM,252.66253841401712,0.10042231256518963,1804
value_FANG vs value_TMUS,60.33512170161984,0.023980573013362417,2139
value_FANG vs value_TSLA,132.31668503073408,0.052590097389004005,1985
value_FANG vs value_TXN,136.49536361399961,0.054250939433227195,2259
value_FANG vs value_VRSK,93.5231908624778,0.037171379516088156,2119
value_FANG vs value_VRTX,83.36790303045731,0.03313509659398144,2019
value_FANG vs value_WBD,459.9935579097341,0.18282732826301037,1656
value_FANG vs value_WDAY,109.77918562417115,0.04363242671866898,2226
value_FANG vs value_XEL,378.03109108462223,0.1502508311147147,1620
value_FANG vs value_ZS,203.74557920663634,0.08097995993904465,1957
value_FAST vs value_FTNT,61.25886461185843,0.024347720433965988,2097
value_FAST vs value_GILD,77.51984536548109,0.030810749350350195,1982
value_FAST vs value_GOOGL,28.724258435567656,0.011416636898079355,2057
value_FAST vs value_GOOG,29.957751569209897,0.011906896490147019,2074
value_FAST vs value_HON,51.4247121281321,0.02043907477270751,2219
value_FAST vs value_IDXX,77.43297764306615,0.030776223228563653,2065
value_FAST vs value_ILMN,289.2008027600041,0.11494467518283151,1738
value_FAST vs value_INTC,233.5973211870056,0.09284472225238696,1918
value_FAST vs value_INTU,31.940879922386443,0.012695103307784755,2045
value_FAST vs value_ISRG,60.13056516702724,0.023899270734112577,2141
value_FAST vs value_KDP,59.44277736411754,0.023625905152669928,2233
value_FAST vs value_KHC,73.96953649425645,0.029399656794219572,2218
value_FAST vs value_KLAC,84.64862015606806,0.03364412565821465,2222
