symbol,calendarYear,marketCap,marginProfit,roe,roic,revenuePerShare,netIncomePerShare,debtToEquity,peRatio,shareValue,marginProfitYoYGrowth,roeYoYGrowth,roicYoYGrowth,revenuePerShareYoYGrowth,netIncomePerShareYoYGrowth,debtToEquityYoYGrowth
AMZN,2021,1687206400000.0,0.07101412875514555,0.2413396506202756,0.0781747245159336,46.42509881422925,3.2968379446640315,0.8419472675322797,50.56966790552692,166.72,28.526551046488734,5.677599393072175,-24.560964890363547,20.252338509234868,54.5561832386682,-6.811026820337895
AMZN,2022,855876000000.0,-0.005295895000418302,-0.0186383462404908,0.0182575867210029,50.44489154971047,-0.2671508489547551,0.9594297569893798,-314.42909625275536,84.0,-107.45752302147982,-107.72286948812089,-76.6451537449529,8.658662745267343,-108.10324478906044,13.953663606681399
AMZN,2023,1565589760000.0,0.05293283575597832,0.1507120743034055,0.0822888072796974,55.782705745341616,2.952736801242236,0.6717572755417957,51.45734626129828,151.94,-1099.5068964131156,-908.6129121047856,350.71020906084584,10.581476204326945,-1205.2694808176761,-29.983693892326137
AMZN,2024,2297671470000.0,0.09287117197186652,0.2071825715984194,0.1331891439822983,60.9146376396448,5.657213787835386,0.4577403224114417,38.78057436537942,219.39,75.45096657961972,37.46912618383218,61.85572301417868,9.199861902955032,91.59221321234452,-31.859268358164318
ANSS,2020,31228592000.0,0.25806683768542976,0.1058810524096409,0.0783012003671887,19.58640493942218,5.054601584342963,0.1947640141029295,71.9740208856223,363.8,,,,,,
ANSS,2021,34937552000.0,0.23843469002971077,0.1013876301056545,0.0763198691747163,21.89110218140069,5.219598163030999,0.1680570769982837,76.84882772030697,401.12,-7.607388780285507,-4.243839857769727,-2.530396958387704,11.76682116553085,3.2642845521025032,-13.712459782499476
ANSS,2022,21030651090.0,0.253544692389883,0.1076296828653405,0.0859899807513341,23.728078942229267,6.01612847641038,0.1548699292271793,40.15705464856505,241.59,6.337166105439351,6.156621624532743,12.670503344915819,8.39143111939482,15.260376153493759,-7.846826808274843
ANSS,2023,31509959040.0,0.22045076783663423,0.0928345469805007,0.0822469858015961,26.1415475683208,5.762924233874219,0.1585043236412235,62.96803242128486,362.88,-13.05250141160883,-13.746334181204034,-4.352826825908929,10.171361246595655,-4.208757235304916,2.346739894684724
ANSS,2024,29453294290.0,0.22622208582255093,0.0945859977260927,0.0809496120807742,29.145820210048903,6.593428240926323,0.1381996700862901,51.16154869270373,337.33,2.6179622972298144,1.8866368206222672,-1.5774118749488975,11.492328959777343,14.411156096247769,-12.810157532922084
APP,2020,23338686146.8,-0.08678603473536371,0.7943107635056293,0.0144349748200919,4.0538189084380924,-0.3518148685985825,-10.679371787189757,-185.32474269696823,65.2,,,,,,
APP,2021,35355923073.6,0.012690540703103064,0.0165783479647722,0.0204789747165552,7.446502881340063,0.0945001479114203,1.5474250382350605,997.4587562376572,94.26,-114.62279126105976,-97.91286373967728,41.870526078443284,83.69105896269913,-126.86076011734573,-114.48985079900716
APP,2022,3912611155.83,-0.07717519483091935,-0.1142637452389449,-0.0017173743462219,7.581540704805183,-0.5851068810118856,1.7357191998431682,-17.996711954214906,10.53,-708.1316520426009,-789.234810861415,-108.38603675228708,1.8134394845062962,-719.1597515385217,12.168225080736029
APP,2023,14025294651.95,0.10865109575225998,0.2839311995504362,0.1308381272377254,9.328218778762697,1.0135211917293754,2.529127322540513,39.31836879700935,39.85,-240.78499703214246,-348.48756616255474,-7718.497826380129,23.038563558070322,-273.21983805362004,45.710626624919136
APP,2024,109105283839.89,0.33546247723628064,1.449577819415719,0.3890816199034665,13.97728621537618,4.688855058850611,3.263301762312606,69.0637684329234,323.83,208.7520424103067,410.53840568099406,197.37632914641728,49.83874785610614,362.6301943277573,29.028765504562017
ARM,2024,130392806486.11,0.09464893287967831,0.0577903682719546,0.0248244470300705,3.146646207386502,0.2978267056790193,0.0426817752596789,426.1202826343464,124.99,,,,,,
ASML,2020,166295165000.0,0.25422613298994884,0.2562998543136152,0.1690196500411643,33.4174037771934,8.495577336839588,0.3362903342132214,46.79493626361258,487.72,,,,,,
ASML,2021,289605660000.0,0.3161141260544839,0.5801629094925349,0.3102632784054464,45.41483650561249,14.356271351878965,0.4018499891525156,49.22587367419092,796.14,24.343678730692055,126.36099854455338,83.56639499009884,35.901749903764404,68.9852352897254,19.494956669711105
ASML,2022,200361260000.0,0.26562573795422556,0.4983342193868509,0.2886873940110248,53.23962786019613,14.141815438772944,0.3774942406521354,35.62484620034849,546.4,-15.971569739833901,-14.104433214673973,-6.9540567305637175,17.22959269844917,-1.4938134551068627,-6.060905601054123
ASML,2023,261601339999.99997,0.2844494439102273,0.5827212988017008,0.3214560865927666,69.98095479939056,19.9060436769934,0.3612366566560613,33.37177446102819,756.92,7.086551966302901,16.93383198101055,11.350926040258758,31.445236587971827,40.76017158600822,-4.306710472718334
ASML,2024,266932710000.00003,0.26789890634011376,0.4097895739521995,0.2573981534731588,71.86092041698448,19.251461988304097,0.1990225580187045,35.25446537059538,693.08,-5.818446098047891,-29.676575269363838,-19.927428905945376,2.686396067305874,-3.288356537898285,-44.90521536185162
AVGO,2020,141222600000.0,0.12391158740790355,0.1238441906196393,0.0691174191591296,5.942288557213931,0.736318407960199,1.718003430818794,47.71033783783784,34.96,,,,,,
AVGO,2021,216521000000.0,0.24539162112932603,0.269558605786546,0.1219115107313081,6.695121951219512,1.6429268292682926,1.589899555804554,32.14385391923991,53.17,98.03767045734257,117.65946746298104,76.38319285422135,12.66908173100485,123.12722478576137,-7.456555249903429
AVGO,2022,192270900000.0,0.3462036562961178,0.5061869743273592,0.197349009387511,8.118092909535452,2.8105134474327627,1.7400590074419833,16.726481078729883,47.29,41.08210162304684,87.78364461796883,61.87889740983235,21.253846736230784,71.06747527426258,9.444587306739782
AVGO,2023,349139500000.0,0.39314330383316115,0.5870435217608805,0.2254171029252789,8.631084337349398,3.3932530120481927,1.6353593463398366,24.793317710552476,83.84,13.558391623944765,15.973652332908529,14.222566216511323,6.319112549345052,20.73427419988785,-6.017017851369477
AVGO,2024,779375200000.0,0.11430177996664985,0.0871036378143562,0.0557474268286333,11.153546712802768,1.2748702422145328,0.998345104760779,132.20953350296864,168.92,-70.92617911784241,-85.1623202393781,-75.26921156150587,29.22532415235346,-62.429260721557235,-38.95255455657405
AXON,2020,7570148460.0,-0.002531560066548891,-0.001765932056686,-0.0034477868600092,11.022676507720696,-0.0279045676734323,0.0249760564606583,-4391.037389791183,122.53,,,,,,
AXON,2021,10391987000.0,-0.06951508082758366,-0.0572773367155,-0.056213247433367,13.043782387333623,-0.906739586952909,0.025747030345021,-173.14783898163884,157.0,2645.938433226631,3143.4620855679086,1530.4153857473952,18.33589036380836,3149.4306938007426,3.086851943889224
AXON,2022,11796461490.0,0.12365297264136277,0.115995304657266,0.0309545885392368,16.73772382653707,2.069669306401474,0.5605952269271126,80.17222823316727,165.93,-277.87934814900933,-302.51518542739115,-155.0663588257006,28.31955739150103,-328.25399223569593,2077.3199449214203
AXON,2023,19166794350.0,0.11144173146704822,0.1080789859270958,0.0659833175587201,21.07137947301031,2.348231012871487,0.4408486421502276,110.01047110952952,258.33,-9.875412546475093,-6.824688941988399,113.16166898837076,25.891547090784115,13.459237454429228,-21.360614401459078
AXON,2024,45018551360.0,0.18104647913159308,0.1619794944719279,0.0166390756919275,27.492818292232137,4.9774779532132865,0.3100411786060279,119.4018347416944,594.32,62.45842266469632,49.87140477168283,-74.7829052743218,30.47469591370062,111.96713295795702,-29.67174014786339
AZN,2020,131222666636.8,0.12007363714919037,0.204583279989758,0.0848541929191383,20.28734756097561,2.4359756097560976,1.304570477531686,41.05840633191489,49.99,,,,,,
AZN,2021,166520418549.19998,0.0029932918192265537,0.002852195171641,-0.0053497408499013,26.38716502115656,0.078984485190409,0.7838698176632373,1486.7894513321428,58.25,-97.50711988885003,-98.60585128374919,-106.30462758039468,30.06710188134427,-96.75758308605079,-39.91357069904272
AZN,2022,209873788264.8,0.07413587066807965,0.0887760887760887,0.0645014043618457,28.65051679586563,2.124031007751938,0.7892647892647893,63.83022757445254,67.8,2376.7338149888724,3012.553083981686,-1305.6921292371708,8.577472316159662,2589.174972314508,0.6882484157426427
AZN,2023,210907031363.24997,0.12999061360808542,0.1521344812610173,0.093173796237566,29.309808582688795,3.810000002399245,0.7312163094295276,35.416797877959695,67.35,75.34104939574804,71.36875859076348,44.45235287416591,2.301151464459106,79.37591252171626,-7.35475351552608
AZN,2024,203528944948.6472,0.13010189928430085,0.1724856568430343,0.1030193575127831,34.79528801389913,4.526933056752545,0.7383415877997352,28.930909018997472,65.52,0.0856105476591873,13.377095983323105,10.566877891412506,18.715507526208185,18.817140522357768,0.9744419371289004
BIIB,2020,39397974000.0,0.29756184639185995,0.3743741870280083,0.1744085155970404,83.55873213175886,24.863890615289,0.7325591188553354,9.848016297555368,244.86,,,,,,
BIIB,2021,35772072000.0,0.14169937259258586,0.1419838134255499,0.1333142020519295,73.65325285043595,10.43661971830986,0.6937689900270992,22.988286099865043,239.92,-52.379858402282665,-62.074358130111264,-23.562102690018104,-11.854511226550857,-58.02499343408347,-5.295153364393023
BIIB,2022,40236476000.0,0.29949672675801603,0.227577604493442,0.0894089534442951,70.01651754989676,20.969717825189264,0.4940097397747303,13.20570940956382,276.92,111.36065832777487,60.28418944584395,-32.93366192938103,-4.937643837569706,100.92442180680669,-28.793338002115977
BIIB,2023,37444019000.0,0.11805075440237504,0.0784558833466221,0.0794256785159918,67.97235659986178,8.02418797512094,0.4958444261253835,32.24874601670829,258.77,-60.58362450893951,-65.52565727139337,-11.16585592797843,-2.919541019129124,-61.73440175965498,0.37138667579506013
BIIB,2024,22280444000.0,0.16868715054930292,0.0976429767887054,0.1845575045244164,66.40974605353466,11.202470830473576,0.3966439339554917,13.650559980394558,152.92,42.89375057641236,24.455901359638954,132.36503354171165,-2.2988912323959387,39.60877867276948,-20.006374367271217
BKNG,2020,91260160980.0,0.008681577398469687,0.0120580421009605,0.0114261828439729,165.8612778835359,1.4399375213550056,2.5301451052524015,1546.7823894915257,2227.27,,,,,,
BKNG,2021,98469197660.0,0.10631502098923162,0.1885723535124635,0.0743366683616479,266.9947858291506,28.385556259441547,1.825348009064422,84.52291644635193,2399.23,1124.6048858352851,1463.8720775194713,550.5818205146184,60.974755070094425,1871.304715549759,-27.855995086007944
BKNG,2022,80353244160.0,0.1789350497366881,1.0992092020129405,0.2287362375055529,428.62158908507223,76.6954253611557,4.686196980589504,26.276404238064092,2015.28,68.3064613746462,482.9111115910687,207.70310608050266,60.53556542461705,170.191729413953,156.72896112513928
BKNG,2023,128196530800.0,0.2007488883688275,-1.5630466472303206,0.3519627371420352,591.1732152739347,118.67736579966795,-5.4675655976676385,29.889608486826766,3547.22,12.19092551416816,-242.1973764746485,53.87274923305094,37.92427407491121,54.738519593340776,-216.67383211407048
BKNG,2024,167048217240.0,0.24777791819368972,-1.4631840796019902,0.4414128378282269,706.05555886027,174.94497650347986,-4.249004975124378,28.39990092485549,4968.42,23.426794642298464,-6.388969120357634,25.414650827111274,19.43294124601056,47.41225112697045,-22.287078239410164
BKR,2020,14073750000.000002,-0.7612170973194881,-0.8639951759675474,0.0663068333018689,30.67407407407407,-23.34962962962963,0.418429996710887,-0.8929477825011104,20.85,,,,,,
BKR,2021,19825440000.0,-0.01606934164394234,-0.019706198495163,-0.0292884792232511,24.92233009708738,-0.4004854368932038,0.4017078705362474,-60.077090909090906,24.06,-97.88899359978538,-97.71917725430643,-144.17113254362818,-18.75115761635362,-98.28483173718094,-3.996397558990894
BKR,2022,29146110000.0,-0.027320854603894874,-0.0397934595524957,-1.3090519202027422,21.434650455927052,-0.585612968591692,0.4583132530120481,-50.42579584775087,29.53,70.0185061047228,101.93371929275573,4369.511408306688,-13.994195677425536,46.2257836725922,14.091180837516859
BKR,2023,34453440000.0,0.07617815415980554,0.1264315460697553,0.0814588844866942,25.303571428571427,1.9275793650793651,0.3917881311816762,17.732084405558414,34.18,-378.8278597586239,-417.7194129175079,-106.22273900901334,18.04984401588201,-429.1558535178778,-14.515207970349287
BKR,2024,41006234877.58,0.10704660605842826,0.1746701846965699,0.1116414280357957,27.83834174017609,2.9800000015805304,0.3531515684549985,13.765100663840215,41.02,40.521396506756105,38.15395771574303,37.05248818381701,10.017440892721318,54.59804434344697,-9.861596013678508
CCEP,2019,21142278336.000004,0.09070483473765607,0.17655015697008,0.0805410051061303,25.71287050214592,2.332281669527897,1.0430474334166502,19.45292311506431,50.93,,,,,,
CCEP,2020,18550762230.0,0.04695455402602301,0.082655601659751,0.0365557553956834,23.30989010989011,1.0945054945054946,1.192863070539419,37.25052656626506,49.83,-48.2336810801444,-53.18293504901348,-54.612243356643944,-9.34543808345033,-53.07147036288094,14.363262141590848
CCEP,2021,22428287952.0,0.07135072295284457,0.139627470496232,0.0534483752886804,30.18201754385965,2.1535087719298245,1.868334992179724,22.839397099796333,55.93,51.95698145338743,68.92680918469844,46.21056167530797,29.481595157987385,96.7563235397731,56.626107247569756
CCEP,2022,23610150036.0,0.08706697459584295,0.202497650060427,0.0694746354121321,37.89934354485777,3.299781181619256,1.598898885457231,15.656598167108754,55.32,22.026758794560774,45.02708481415312,29.984559936372523,25.569284723208185,53.22812818924447,-14.421188269248809
CCEP,2023,27761345044.284286,0.09119221942957054,0.2092527582748244,0.07613138187338,39.80602758955729,3.630000002566447,1.4287863590772316,16.63352009843277,66.74,4.738013297092958,3.335894620200097,9.581549326253057,5.030915753046639,10.007294507484499,-10.639354866480687
CDNS,2020,37344711040.0,0.22015206730351697,0.2369192681320391,0.1910590986094969,9.801302753097966,2.1577770633621696,0.1391056943832736,63.22710641266144,136.43,,,,,,
CDNS,2021,50967470400.0,0.23289764825094603,0.2539356180502978,0.2066145851986842,10.925778050778051,2.5445880133380134,0.126825690751366,73.23385908571674,186.35,5.789444134475064,7.182341078639154,8.141714633010455,11.472712617969737,17.926363040171033,-8.827822388113681
CDNS,2022,43565246720.0,0.2383546367230646,0.3092594002505544,0.2241885785252469,13.13327531913952,3.1303770676774905,0.2725126433775222,51.31650166322712,160.64,2.3430844034280085,21.786538897154006,8.50568865197161,20.204485740988186,23.020978298606142,114.87179905194962
CDNS,2023,73371302970.0,0.25455930655997355,0.3058346412491837,0.2273639447131799,15.182904510711596,3.864949643813038,0.2367711031231062,70.47181078698047,272.37,6.79855448154616,-1.1074065973729619,1.416381783952203,15.606382579866352,23.465945483703223,-13.115553029553151
CDNS,2024,81488357520.0,0.2274130495485713,0.2258406728206954,0.1343191902342391,17.113048095217025,3.891730454404673,0.5298259705946922,77.20473026592539,300.46,-10.664020647387584,-26.155954113553783,-40.92326714172599,12.712610970738215,0.692914864609051,123.771382405232
CDW,2020,18793254000.0,0.04269662921348315,0.6078945339603732,0.0944581332066902,129.50561009817673,5.52945301542777,3.1579677742656695,23.83418389346861,131.79,,,,,,
CDW,2021,28362030000.0,0.047481364789057096,1.400878560294743,0.1239904768841324,150.33068592057762,7.137906137184116,9.979736431911578,28.6890855755614,204.78,11.206354374370564,130.44763228386947,31.265008819114048,16.08044300676521,29.08882880944259,216.01767799014956
